r,t,y,val,solvedtm,region_name,tech_name
R1,P11937,2025,0.6434839755210199,2026-05-13 15:07:40.839,Indonesia,Lithium Ion Batteries
R14,P11937,2025,134.61684767899735,2026-05-13 15:07:40.839,Vietnam,Lithium Ion Batteries
R16,P11937,2025,2.5739359020840795,2026-05-13 15:07:40.839,Singapore,Lithium Ion Batteries
R19,P11937,2025,6.6922333454186065,2026-05-13 15:07:40.839,Philippines,Lithium Ion Batteries
R6,P11937,2025,9.652259632815298,2026-05-13 15:07:40.839,Cambodia,Lithium Ion Batteries
R14,P11942,2025,35.062493215960494,2026-05-13 15:07:40.839,Vietnam,Pumped Hydro
R16,P14414,2025,9468.53693180832,2026-05-13 15:07:40.839,Singapore,Unmet Load
R6,P14424,2025,4.291620172380526,2026-05-13 15:07:40.839,Cambodia,Geothermal ORC
R16,P14446,2025,36.65353233960253,2026-05-13 15:07:40.839,Singapore,Solar CSP
R1,P14937,2025,0.05121551375891361,2026-05-13 15:07:40.839,Indonesia,SMR
R11,P14937,2025,0.08800399893803727,2026-05-13 15:07:40.839,Thailand,SMR
R16,P14937,2025,223.17531726794823,2026-05-13 15:07:40.839,Singapore,SMR
R17,P14937,2025,0.07751134915560456,2026-05-13 15:07:40.839,Malaysia,SMR
R6,P14937,2025,0.0035145660960701312,2026-05-13 15:07:40.839,Cambodia,SMR
R16,P15321,2025,8.62989303020181,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS
R6,P15321,2025,1.1340562659958746,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle with CCS
R1,P16040,2025,3.0773933963495383,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2025,5.287908004967213,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2025,4.657434760030813,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R16,P16146,2025,238.19458785213453,2026-05-13 15:07:40.839,Singapore,H2 Fuel Cell
R1,P16756,2025,11.756101790791755,2026-05-13 15:07:40.839,Indonesia,Solar PV Rooftop
R14,P16756,2025,144.9501610841392,2026-05-13 15:07:40.839,Vietnam,Solar PV Rooftop
R16,P16756,2025,7.002349879335153,2026-05-13 15:07:40.839,Singapore,Solar PV Rooftop
R17,P16756,2025,2.115688305229099,2026-05-13 15:07:40.839,Malaysia,Solar PV Rooftop
R19,P16756,2025,0.03753934460613217,2026-05-13 15:07:40.839,Philippines,Solar PV Rooftop
R6,P16756,2025,0.5890929638060883,2026-05-13 15:07:40.839,Cambodia,Solar PV Rooftop
R1,P19896,2025,1.381081213002891,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDJW
R1,P20164,2025,2.9003867021599827,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDSA
R1,P20186,2025,1.4705204505144325,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDKA
R1,P20208,2025,3.2744053317537003,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDEast
R17,P21096,2025,1478.265494754906,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYPE
R17,P21163,2025,167.52137197731915,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYSR
R17,P21230,2025,1642.815090324678,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE
R17,P21252,2025,179.18188700391295,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB
R17,P21274,2025,167.74450060662497,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR
R17,P21296,2025,8.796540563338075,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSB
R17,P21305,2025,345.69380741411226,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSR
R17,P21563,2025,32.613989297706915,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE
R1,P21627,2025,6.913022325691692,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDJW
R1,P21659,2025,94.58113480164785,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDSA
R1,P21691,2025,16.963000856744813,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDKA
R1,P21723,2025,0.8588611889799537,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDEast
R1,P21755,2025,0.18018796095387266,2026-05-13 15:07:40.839,Indonesia,Biogas_IDJW
R1,P21773,2025,3.5642057648368524,2026-05-13 15:07:40.839,Indonesia,Biogas_IDKA
R1,P21791,2025,9.388232249304838,2026-05-13 15:07:40.839,Indonesia,Biogas_IDSA
R1,P21809,2025,377.79400515972736,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast
R1,P21872,2025,1504.099162045387,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW
R1,P21935,2025,115.55858858662346,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA
R1,P21998,2025,308.20524224278296,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA
R1,P22061,2025,21.480513960070343,2026-05-13 15:07:40.839,Indonesia,Diesel_IDEast
R1,P22078,2025,9.559834450582587,2026-05-13 15:07:40.839,Indonesia,Diesel_IDKA
R1,P22095,2025,10.894278764043316,2026-05-13 15:07:40.839,Indonesia,Diesel_IDSA
R1,P22112,2025,2.798293638497205,2026-05-13 15:07:40.839,Indonesia,Diesel_IDJW
R1,P22129,2025,20.607950098373262,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2025,3.9980167064702266,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2025,51.43990731876223,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2025,348.2468034429459,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW
R1,P22235,2025,2.6530924650748107,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA
R1,P22252,2025,15.984303815685145,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW
R1,P22269,2025,25.27120582607642,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast
R1,P22286,2025,7.885142248938673,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA
R1,P22303,2025,19.234308598455524,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA
R1,P22320,2025,2.677611230487957,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW
R17,P22337,2025,2.1526998117122123,2026-05-13 15:07:40.839,Malaysia,Diesel_MYPE
R17,P22354,2025,0.5630273312201944,2026-05-13 15:07:40.839,Malaysia,Diesel_MYSR
R17,P22371,2025,0.7671247387875149,2026-05-13 15:07:40.839,Malaysia,Diesel_MYSB
R17,P22388,2025,9.876936203881796,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB
R14,P2516,2025,67.89300244629433,2026-05-13 15:07:40.839,Vietnam,Electricity
R15,P2544,2025,26.645546738493085,2026-05-13 15:07:40.839,Brunei,All Refineries
R16,P2544,2025,2180.6665853523427,2026-05-13 15:07:40.839,Singapore,All Refineries
R17,P2544,2025,55.949088656301356,2026-05-13 15:07:40.839,Malaysia,All Refineries
R1,P2589,2025,155.43342678394055,2026-05-13 15:07:40.839,Indonesia,Natural Gas
R15,P2589,2025,0.45882393233483904,2026-05-13 15:07:40.839,Brunei,Natural Gas
R17,P2589,2025,134.87868092041055,2026-05-13 15:07:40.839,Malaysia,Natural Gas
R11,P2713,2025,57.377357403242605,2026-05-13 15:07:40.839,Thailand,Wind Onshore
R14,P2713,2025,499.8536538453914,2026-05-13 15:07:40.839,Vietnam,Wind Onshore
R19,P2713,2025,68.18591024913914,2026-05-13 15:07:40.839,Philippines,Wind Onshore
R6,P2713,2025,2.5708036758595694,2026-05-13 15:07:40.839,Cambodia,Wind Onshore
R11,P2720,2025,221.5874478828183,2026-05-13 15:07:40.839,Thailand,Coal Subcritical
R12,P2720,2025,7.0473425378247265,2026-05-13 15:07:40.839,Myanmar,Coal Subcritical
R13,P2720,2025,69.42999248378597,2026-05-13 15:07:40.839,Laos,Coal Subcritical
R14,P2720,2025,1058.259801928884,2026-05-13 15:07:40.839,Vietnam,Coal Subcritical
R19,P2720,2025,432.3595937503564,2026-05-13 15:07:40.839,Philippines,Coal Subcritical
R6,P2720,2025,48.98029026119655,2026-05-13 15:07:40.839,Cambodia,Coal Subcritical
R11,P2724,2025,118.4029110674869,2026-05-13 15:07:40.839,Thailand,Large Hydro
R12,P2724,2025,122.49552243170722,2026-05-13 15:07:40.839,Myanmar,Large Hydro
R13,P2724,2025,412.95971252509077,2026-05-13 15:07:40.839,Laos,Large Hydro
R14,P2724,2025,903.2732487139916,2026-05-13 15:07:40.839,Vietnam,Large Hydro
R19,P2724,2025,143.71096143381084,2026-05-13 15:07:40.839,Philippines,Large Hydro
R6,P2724,2025,76.41324395559823,2026-05-13 15:07:40.839,Cambodia,Large Hydro
R11,P2731,2025,579.2805884422746,2026-05-13 15:07:40.839,Thailand,Biomass Gasification
R11,P2776,2025,0.57182463327051,2026-05-13 15:07:40.839,Thailand,Diesel
R12,P2776,2025,1.702463340108225,2026-05-13 15:07:40.839,Myanmar,Diesel
R14,P2776,2025,13.224544307136833,2026-05-13 15:07:40.839,Vietnam,Diesel
R15,P2776,2025,0.13195953075473305,2026-05-13 15:07:40.839,Brunei,Diesel
R19,P2776,2025,28.6777619264924,2026-05-13 15:07:40.839,Philippines,Diesel
R20,P2776,2025,6.3368407205759105,2026-05-13 15:07:40.839,Timor Leste,Diesel
R6,P2792,2025,3.5189208201262154,2026-05-13 15:07:40.839,Cambodia,Fuel Oil
R12,P2808,2025,28.432278258504233,2026-05-13 15:07:40.839,Myanmar,Gas Turbine
R15,P2808,2025,25.880622349686316,2026-05-13 15:07:40.839,Brunei,Gas Turbine
R12,P2824,2025,1.394736872744776,2026-05-13 15:07:40.839,Myanmar,Small Hydro
R14,P2824,2025,88.24415328428786,2026-05-13 15:07:40.839,Vietnam,Small Hydro
R19,P2824,2025,4.846956473489425,2026-05-13 15:07:40.839,Philippines,Small Hydro
R6,P2824,2025,7.939322642898321,2026-05-13 15:07:40.839,Cambodia,Small Hydro
R11,P2831,2025,1384.8236844390678,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle
R12,P2831,2025,37.570026158608606,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle
R14,P2831,2025,313.45290236928605,2026-05-13 15:07:40.839,Vietnam,Gas Combined Cycle
R15,P2831,2025,19.02610394828462,2026-05-13 15:07:40.839,Brunei,Gas Combined Cycle
R16,P2831,2025,40.62790405129557,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R19,P2831,2025,157.18511430363196,2026-05-13 15:07:40.839,Philippines,Gas Combined Cycle
R6,P2831,2025,5.6853598730745745,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle
R11,P2847,2025,26.957446997038325,2026-05-13 15:07:40.839,Thailand,Solar PV
R12,P2847,2025,1.7546267276178793,2026-05-13 15:07:40.839,Myanmar,Solar PV
R13,P2847,2025,0.6619728108740182,2026-05-13 15:07:40.839,Laos,Solar PV
R14,P2847,2025,137.68236908576117,2026-05-13 15:07:40.839,Vietnam,Solar PV
R15,P2847,2025,0.05423391703546172,2026-05-13 15:07:40.839,Brunei,Solar PV
R16,P2847,2025,12.258755756926261,2026-05-13 15:07:40.839,Singapore,Solar PV
R19,P2847,2025,39.53473898981985,2026-05-13 15:07:40.839,Philippines,Solar PV
R20,P2847,2025,0.01595115206925345,2026-05-13 15:07:40.839,Timor Leste,Solar PV
R6,P2847,2025,15.472617507175844,2026-05-13 15:07:40.839,Cambodia,Solar PV
R19,P2851,2025,38.824824011842395,2026-05-13 15:07:40.839,Philippines,Geothermal Flash
R12,P2858,2025,22.214669816231908,2026-05-13 15:07:40.839,Myanmar,Gas Engine
R1,P2890,2025,9.272118664698334,2026-05-13 15:07:40.839,Indonesia,Waste
R19,P2890,2025,2.6652925002988948,2026-05-13 15:07:40.839,Philippines,Waste
R17,P2907,2025,8.492585500547735,2026-05-13 15:07:40.839,Malaysia,Biogas
R6,P2907,2025,2.1749481720469315,2026-05-13 15:07:40.839,Cambodia,Biogas
R13,P2956,2025,5.974376440095069,2026-05-13 15:07:40.839,Laos,Biomass Other
R14,P2956,2025,44.400176945098934,2026-05-13 15:07:40.839,Vietnam,Biomass Other
R19,P2956,2025,26.639656403960956,2026-05-13 15:07:40.839,Philippines,Biomass Other
R6,P2956,2025,2.180363725666694,2026-05-13 15:07:40.839,Cambodia,Biomass Other
R1,P3012,2025,331.4112480457702,2026-05-13 15:07:40.839,Indonesia,Coal Supercritical
R14,P3012,2025,69.27809176478436,2026-05-13 15:07:40.839,Vietnam,Coal Supercritical
R17,P3067,2025,163.0435467937452,2026-05-13 15:07:40.839,Malaysia,Coal Ultrasupercritical
R15,P3122,2025,22.860543827722818,2026-05-13 15:07:40.839,Brunei,Coal IGCC
R16,P4240,2025,0.21754289949902875,2026-05-13 15:07:40.839,Singapore,Solar Floating
R6,P4240,2025,0.3654263928592609,2026-05-13 15:07:40.839,Cambodia,Solar Floating
R1,S13D,2025,0.021883725837225653,2026-05-13 15:07:40.839,Indonesia,Solar Domestic Production
R11,S13D,2025,0.0005905137601808101,2026-05-13 15:07:40.839,Thailand,Solar Domestic Production
R12,S13D,2025,2.400857776213292e-06,2026-05-13 15:07:40.839,Myanmar,Solar Domestic Production
R13,S13D,2025,5.206516653338445e-06,2026-05-13 15:07:40.839,Laos,Solar Domestic Production
R14,S13D,2025,0.19086704271558602,2026-05-13 15:07:40.839,Vietnam,Solar Domestic Production
R15,S13D,2025,4.0693602668944844e-05,2026-05-13 15:07:40.839,Brunei,Solar Domestic Production
R16,S13D,2025,0.01775568287899801,2026-05-13 15:07:40.839,Singapore,Solar Domestic Production
R17,S13D,2025,0.0005576818745018965,2026-05-13 15:07:40.839,Malaysia,Solar Domestic Production
R19,S13D,2025,0.0007485026636406192,2026-05-13 15:07:40.839,Philippines,Solar Domestic Production
R20,S13D,2025,4.184735631451155e-08,2026-05-13 15:07:40.839,Timor Leste,Solar Domestic Production
R6,S13D,2025,0.0010485304568308115,2026-05-13 15:07:40.839,Cambodia,Solar Domestic Production
R14,S15I,2025,0.006186197276106019,2026-05-13 15:07:40.839,Vietnam,Ethanol Imports
R19,S15I,2025,153.74517840335022,2026-05-13 15:07:40.839,Philippines,Ethanol Imports
R1,S20I,2025,5684.90648783923,2026-05-13 15:07:40.839,Indonesia,LNG Imports
R11,S20I,2025,82.12295480510552,2026-05-13 15:07:40.839,Thailand,LNG Imports
R12,S20I,2025,10.270956274187846,2026-05-13 15:07:40.839,Myanmar,LNG Imports
R13,S20I,2025,6.101076672105935,2026-05-13 15:07:40.839,Laos,LNG Imports
R14,S20I,2025,263.07559480741196,2026-05-13 15:07:40.839,Vietnam,LNG Imports
R15,S20I,2025,1942.5295590754129,2026-05-13 15:07:40.839,Brunei,LNG Imports
R16,S20I,2025,15.211005295901533,2026-05-13 15:07:40.839,Singapore,LNG Imports
R17,S20I,2025,16512.497171346527,2026-05-13 15:07:40.839,Malaysia,LNG Imports
R19,S20I,2025,22.535782047896053,2026-05-13 15:07:40.839,Philippines,LNG Imports
R6,S20I,2025,3.27330093973321,2026-05-13 15:07:40.839,Cambodia,LNG Imports
R1,S21I,2025,1067.958137351263,2026-05-13 15:07:40.839,Indonesia,LPG Imports
R11,S21I,2025,829.2864904138443,2026-05-13 15:07:40.839,Thailand,LPG Imports
R12,S21I,2025,20.755705543480598,2026-05-13 15:07:40.839,Myanmar,LPG Imports
R13,S21I,2025,78.87091911114037,2026-05-13 15:07:40.839,Laos,LPG Imports
R14,S21I,2025,557.9782409620185,2026-05-13 15:07:40.839,Vietnam,LPG Imports
R16,S21I,2025,33.69630551787436,2026-05-13 15:07:40.839,Singapore,LPG Imports
R17,S21I,2025,51.0839857582225,2026-05-13 15:07:40.839,Malaysia,LPG Imports
R19,S21I,2025,261.78532711863215,2026-05-13 15:07:40.839,Philippines,LPG Imports
R6,S21I,2025,65.09788230289747,2026-05-13 15:07:40.839,Cambodia,LPG Imports
R1,S26D,2025,0.3286012568249117,2026-05-13 15:07:40.839,Indonesia,Biomass Domestic Production
R12,S26D,2025,4.02079149117885,2026-05-13 15:07:40.839,Myanmar,Biomass Domestic Production
R13,S26D,2025,0.8710295409275518,2026-05-13 15:07:40.839,Laos,Biomass Domestic Production
R14,S26D,2025,5.174654719873443,2026-05-13 15:07:40.839,Vietnam,Biomass Domestic Production
R16,S26D,2025,8.888133906852294,2026-05-13 15:07:40.839,Singapore,Biomass Domestic Production
R6,S26D,2025,0.011540545533355973,2026-05-13 15:07:40.839,Cambodia,Biomass Domestic Production
R1,S26I,2025,43.71830487045616,2026-05-13 15:07:40.839,Indonesia,Biomass Imports
R11,S26I,2025,13.073620342649619,2026-05-13 15:07:40.839,Thailand,Biomass Imports
R12,S26I,2025,0.7796262008432774,2026-05-13 15:07:40.839,Myanmar,Biomass Imports
R15,S26I,2025,0.4667823365676972,2026-05-13 15:07:40.839,Brunei,Biomass Imports
R17,S26I,2025,21.062743657915295,2026-05-13 15:07:40.839,Malaysia,Biomass Imports
R19,S26I,2025,4.489647051712664,2026-05-13 15:07:40.839,Philippines,Biomass Imports
R20,S26I,2025,1.3890542690667633,2026-05-13 15:07:40.839,Timor Leste,Biomass Imports
R6,S26I,2025,0.7252098973339242,2026-05-13 15:07:40.839,Cambodia,Biomass Imports
R1,S29D,2025,8.943092074836423,2026-05-13 15:07:40.839,Indonesia,Palm Oil Domestic Production
R14,S40I,2025,0.01572341640321532,2026-05-13 15:07:40.839,Vietnam,Ammonia Imports
R1,S48D,2025,0.012238207839730857,2026-05-13 15:07:40.839,Indonesia,Geothermal Domestic Production
R1,S54D,2025,0.4495715311868956,2026-05-13 15:07:40.839,Indonesia,Large Hydro Domestic Production
R1,S55D,2025,0.21274776567130102,2026-05-13 15:07:40.839,Indonesia,Small Hydro Domestic Production
R11,S57I,2025,1.6573372445073593,2026-05-13 15:07:40.839,Thailand,Charcoal Imports
R12,S57I,2025,0.42577423227124295,2026-05-13 15:07:40.839,Myanmar,Charcoal Imports
R13,S57I,2025,0.5092349004443685,2026-05-13 15:07:40.839,Laos,Charcoal Imports
R14,S57I,2025,0.7028416100396941,2026-05-13 15:07:40.839,Vietnam,Charcoal Imports
R19,S57I,2025,5.086240764663149,2026-05-13 15:07:40.839,Philippines,Charcoal Imports
R6,S57I,2025,0.2669774076629342,2026-05-13 15:07:40.839,Cambodia,Charcoal Imports
R1,S58D,2025,0.46362657094821824,2026-05-13 15:07:40.839,Indonesia,Wood Domestic Production
R13,S58D,2025,7.153901136029929,2026-05-13 15:07:40.839,Laos,Wood Domestic Production
R11,S58I,2025,6.903585421508135,2026-05-13 15:07:40.839,Thailand,Wood Imports
R12,S58I,2025,18.775605542031748,2026-05-13 15:07:40.839,Myanmar,Wood Imports
R14,S58I,2025,3.2229223860564895,2026-05-13 15:07:40.839,Vietnam,Wood Imports
R19,S58I,2025,25.019971424187435,2026-05-13 15:07:40.839,Philippines,Wood Imports
R20,S58I,2025,0.048981583860674804,2026-05-13 15:07:40.839,Timor Leste,Wood Imports
R6,S58I,2025,2.5955346882038692,2026-05-13 15:07:40.839,Cambodia,Wood Imports
R19,S60I,2025,3.9994530828953234,2026-05-13 15:07:40.839,Philippines,Avgas Imports
R15,S61I,2025,56.29876193727917,2026-05-13 15:07:40.839,Brunei,Naphtha Imports
R16,S61I,2025,3045.575288166299,2026-05-13 15:07:40.839,Singapore,Naphtha Imports
R19,S61I,2025,345.9031036893029,2026-05-13 15:07:40.839,Philippines,Naphtha Imports
R1,S62I,2025,1275.1259845006039,2026-05-13 15:07:40.839,Indonesia,Jet Kerosene Imports
R11,S62I,2025,1583.9223236170717,2026-05-13 15:07:40.839,Thailand,Jet Kerosene Imports
R12,S62I,2025,47.827005443716445,2026-05-13 15:07:40.839,Myanmar,Jet Kerosene Imports
R13,S62I,2025,21.94266995349608,2026-05-13 15:07:40.839,Laos,Jet Kerosene Imports
R14,S62I,2025,1639.2321741933217,2026-05-13 15:07:40.839,Vietnam,Jet Kerosene Imports
R15,S62I,2025,18.2474588041113,2026-05-13 15:07:40.839,Brunei,Jet Kerosene Imports
R16,S62I,2025,469.2646512941412,2026-05-13 15:07:40.839,Singapore,Jet Kerosene Imports
R17,S62I,2025,228.77078421091372,2026-05-13 15:07:40.839,Malaysia,Jet Kerosene Imports
R19,S62I,2025,777.9815417934728,2026-05-13 15:07:40.839,Philippines,Jet Kerosene Imports
R6,S62I,2025,35.48440798464094,2026-05-13 15:07:40.839,Cambodia,Jet Kerosene Imports
R12,S65I,2025,42.09196772999451,2026-05-13 15:07:40.839,Myanmar,Lubricants Imports
R14,S65I,2025,61.667453822952965,2026-05-13 15:07:40.839,Vietnam,Lubricants Imports
R15,S65I,2025,0.3083505893342694,2026-05-13 15:07:40.839,Brunei,Lubricants Imports
R16,S65I,2025,1747.7518361094105,2026-05-13 15:07:40.839,Singapore,Lubricants Imports
R6,S65I,2025,5.990398320151888,2026-05-13 15:07:40.839,Cambodia,Lubricants Imports
R12,S66I,2025,41.95016013389247,2026-05-13 15:07:40.839,Myanmar,Bitumen Imports
R14,S66I,2025,624.4963525747211,2026-05-13 15:07:40.839,Vietnam,Bitumen Imports
R15,S66I,2025,0.9682702438425713,2026-05-13 15:07:40.839,Brunei,Bitumen Imports
R16,S66I,2025,1001.56540763211,2026-05-13 15:07:40.839,Singapore,Bitumen Imports
R19,S66I,2025,229.3395646566144,2026-05-13 15:07:40.839,Philippines,Bitumen Imports
R6,S66I,2025,91.37341871867557,2026-05-13 15:07:40.839,Cambodia,Bitumen Imports
R12,S67I,2025,19.56742102329415,2026-05-13 15:07:40.839,Myanmar,Oil Imports
R13,S67I,2025,0.5670882925651909,2026-05-13 15:07:40.839,Laos,Oil Imports
R14,S67I,2025,779.7262783480368,2026-05-13 15:07:40.839,Vietnam,Oil Imports
R15,S67I,2025,0.8389872951910131,2026-05-13 15:07:40.839,Brunei,Oil Imports
R16,S67I,2025,760.3270890438922,2026-05-13 15:07:40.839,Singapore,Oil Imports
R17,S67I,2025,308.2439322531966,2026-05-13 15:07:40.839,Malaysia,Oil Imports
R19,S67I,2025,148.43139496577803,2026-05-13 15:07:40.839,Philippines,Oil Imports
R16,S69I,2025,0.7652537238784041,2026-05-13 15:07:40.839,Singapore,Petroleum Coke Imports
R20,S74I,2025,0.12085579105682816,2026-05-13 15:07:40.839,Timor Leste,Coal Bituminous Imports
R11,S76I,2025,6.026873608599596,2026-05-13 15:07:40.839,Thailand,Coal Anthracite Imports
R14,S76I,2025,2071.8991061427178,2026-05-13 15:07:40.839,Vietnam,Coal Anthracite Imports
R1,P11937,2030,59.05352088431292,2026-05-13 15:07:40.839,Indonesia,Lithium Ion Batteries
R12,P11937,2030,3.7876628919752777,2026-05-13 15:07:40.839,Myanmar,Lithium Ion Batteries
R14,P11937,2030,574.6172417405381,2026-05-13 15:07:40.839,Vietnam,Lithium Ion Batteries
R16,P11937,2030,32.17185481405426,2026-05-13 15:07:40.839,Singapore,Lithium Ion Batteries
R19,P11937,2030,21.642405185976166,2026-05-13 15:07:40.839,Philippines,Lithium Ion Batteries
R6,P11937,2030,37.17697068463533,2026-05-13 15:07:40.839,Cambodia,Lithium Ion Batteries
R1,P11942,2030,19.60520624166433,2026-05-13 15:07:40.839,Indonesia,Pumped Hydro
R13,P11942,2030,18.85115984775416,2026-05-13 15:07:40.839,Laos,Pumped Hydro
R14,P11942,2030,174.49524812381233,2026-05-13 15:07:40.839,Vietnam,Pumped Hydro
R19,P11942,2030,20.73627583252958,2026-05-13 15:07:40.839,Philippines,Pumped Hydro
R6,P11942,2030,18.85115984775416,2026-05-13 15:07:40.839,Cambodia,Pumped Hydro
R16,P14414,2030,16577.75099876497,2026-05-13 15:07:40.839,Singapore,Unmet Load
R6,P14424,2030,16.892630425781373,2026-05-13 15:07:40.839,Cambodia,Geothermal ORC
R1,P14432,2030,20.895261517992566,2026-05-13 15:07:40.839,Indonesia,Tidal
R14,P14442,2030,1464.9395303375218,2026-05-13 15:07:40.839,Vietnam,Wind Offshore
R19,P14442,2030,683.6384474908435,2026-05-13 15:07:40.839,Philippines,Wind Offshore
R16,P14446,2030,112.8020659534865,2026-05-13 15:07:40.839,Singapore,Solar CSP
R1,P14937,2030,0.20818654333965725,2026-05-13 15:07:40.839,Indonesia,SMR
R11,P14937,2030,1.6355840127459538,2026-05-13 15:07:40.839,Thailand,SMR
R16,P14937,2030,907.1879680726456,2026-05-13 15:07:40.839,Singapore,SMR
R17,P14937,2030,0.3150767934547977,2026-05-13 15:07:40.839,Malaysia,SMR
R6,P14937,2030,0.014286400998022813,2026-05-13 15:07:40.839,Cambodia,SMR
R1,P15103,2030,1.7807404216744267,2026-05-13 15:07:40.839,Indonesia,PEM Electrolysis
R17,P15103,2030,1.6905119754891678,2026-05-13 15:07:40.839,Malaysia,PEM Electrolysis
R6,P15103,2030,0.4515447830782361,2026-05-13 15:07:40.839,Cambodia,PEM Electrolysis
R16,P15321,2030,57.932523692733874,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS
R6,P15321,2030,4.5736274695638555,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle with CCS
R1,P16040,2030,145.8046725283127,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2030,99.13065817937485,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2030,88.41352789252802,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R16,P16146,2030,895.2577493697408,2026-05-13 15:07:40.839,Singapore,H2 Fuel Cell
R1,P16756,2030,173.94555901415947,2026-05-13 15:07:40.839,Indonesia,Solar PV Rooftop
R14,P16756,2030,616.2022904834155,2026-05-13 15:07:40.839,Vietnam,Solar PV Rooftop
R15,P16756,2030,1.99867718867755,2026-05-13 15:07:40.839,Brunei,Solar PV Rooftop
R16,P16756,2030,26.807103425310324,2026-05-13 15:07:40.839,Singapore,Solar PV Rooftop
R17,P16756,2030,15.755424740609621,2026-05-13 15:07:40.839,Malaysia,Solar PV Rooftop
R19,P16756,2030,0.14371191253163956,2026-05-13 15:07:40.839,Philippines,Solar PV Rooftop
R6,P16756,2030,3.120037459493003,2026-05-13 15:07:40.839,Cambodia,Solar PV Rooftop
R1,P19896,2030,13.851275108913153,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDJW
R1,P20164,2030,69.58474658897997,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDSA
R1,P20186,2030,35.281939468390156,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDKA
R1,P20208,2030,78.57839972882411,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDEast
R1,P20230,2030,3.084019468104873,2026-05-13 15:07:40.839,Indonesia,Wind Onshore_IDJW
R1,P20296,2030,315.09933237181957,2026-05-13 15:07:40.839,Indonesia,Wind Onshore_IDEast
R17,P21096,2030,6252.126621034418,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYPE
R17,P21163,2030,695.0350088448463,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYSR
R17,P21230,2030,6846.485917873038,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE
R17,P21252,2030,733.528963585767,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB
R17,P21274,2030,692.6837947054233,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR
R17,P21296,2030,47.45214198797822,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSB
R17,P21305,2030,1897.3650164251007,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSR
