region,fuel,season,hour,year,supply_GW,demand_GW,fuel_name_full
Brunei,Electricity output from Energy Sector Own Use,Wet,6,2060,0.4564,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,7,2060,0.4323,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,8,2060,0.4502,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,9,2060,0.5054,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,10,2060,0.5391,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,11,2060,0.5603,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,12,2060,0.5739,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,13,2060,0.5883,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,14,2060,0.6037,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,15,2060,0.6092,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,16,2060,0.6040,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,17,2060,0.5806,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,18,2060,0.5834,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,19,2060,0.6406,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,20,2060,0.6373,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,21,2060,0.6188,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,22,2060,0.5866,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,23,2060,0.5505,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Brunei,Electricity output from Energy Sector Own Use,Wet,24,2060,0.5263,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,1,2025,1.5796,2.2596,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,2,2025,1.6998,2.3798,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,3,2025,1.6998,2.0719,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,4,2025,1.6659,2.3459,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,5,2025,1.6998,2.3798,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,6,2025,1.6998,2.3798,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,7,2025,1.8140,2.4940,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,8,2025,2.2456,2.9256,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,9,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,10,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,11,2025,2.4451,2.8845,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,12,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,13,2025,2.4451,2.8793,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,14,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,15,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,16,2025,2.4451,2.9846,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,17,2025,2.2015,2.8815,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,18,2025,2.2177,2.8977,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,19,2025,2.3527,3.0327,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,20,2025,2.3010,2.9810,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,21,2025,2.1734,2.8534,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,22,2025,1.9828,2.6628,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,23,2025,1.7726,2.4526,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,24,2025,1.6998,2.2958,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,1,2025,1.6998,2.3099,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,2,2025,1.6224,2.3024,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,3,2025,1.6998,2.3798,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,4,2025,1.6998,2.3798,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,5,2025,1.6998,2.3798,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,6,2025,1.6998,2.3798,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,7,2025,1.8323,2.5123,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,8,2025,2.2366,2.9166,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,9,2025,2.3964,3.0764,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,10,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,11,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,12,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,13,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,14,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,15,2025,2.4451,3.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,16,2025,2.2741,2.9541,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,17,2025,2.1149,2.7949,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,18,2025,1.9746,2.6546,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,19,2025,2.2858,2.9658,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,20,2025,2.3119,2.9919,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,21,2025,2.2354,2.9154,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,22,2025,2.0707,2.7507,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,23,2025,1.8779,2.5579,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,24,2025,1.7291,2.4091,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,1,2030,1.8260,2.0460,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,2,2030,1.7601,1.9801,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,3,2030,1.7446,1.9318,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,4,2030,1.7446,1.9059,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,5,2030,1.7224,1.9424,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,6,2030,1.8343,2.0543,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,7,2030,2.0997,2.3197,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,8,2030,2.4811,2.7011,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,9,2030,2.9704,2.7904,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,10,2030,3.4766,3.2966,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,11,2030,3.9079,3.7279,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,12,2030,3.9079,3.7279,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,13,2030,3.9079,3.7279,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,14,2030,3.9079,3.7279,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,15,2030,3.3926,3.2126,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,16,2030,2.9166,2.7366,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,17,2030,2.7490,2.6604,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,18,2030,2.4727,2.6927,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,19,2030,2.6019,2.8219,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,20,2030,2.5540,2.7740,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,21,2030,2.4358,2.6558,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,22,2030,2.6154,2.4792,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,23,2030,2.0645,2.2845,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Dry,24,2030,1.9192,2.1392,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,1,2030,1.7446,2.1522,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,2,2030,1.8688,2.0888,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,3,2030,1.8244,2.0444,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,4,2030,1.7992,2.0192,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,5,2030,1.8268,2.0468,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,6,2030,1.8908,2.1108,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,7,2030,1.9651,2.3351,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,8,2030,2.4749,2.6949,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,9,2030,2.5870,2.8070,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,10,2030,3.2381,3.0581,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,11,2030,3.9079,3.7279,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,12,2030,3.8577,3.6777,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,13,2030,3.7938,3.6138,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,14,2030,3.9079,3.8328,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,15,2030,2.9415,2.7963,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,16,2030,2.8881,2.7081,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,17,2030,2.3664,2.5864,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,18,2030,2.2476,2.4676,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Cambodia,Electricity output from Centralized Electricity Generation,Wet,19,2030,2.5399,2.7599,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
