scenario_code,sector,region,year,value_pj,value_twh
ATS,Industry,Thailand,2058,2905.181261,806.994795
ATS,Industry,Thailand,2059,2968.445602,824.568223
ATS,Industry,Thailand,2060,3032.92593,842.479425
ATS,Industry,Vietnam,2005,467.8749,129.96525
ATS,Industry,Vietnam,2006,497.977992,138.32722
ATS,Industry,Vietnam,2007,572.712372,159.08677
ATS,Industry,Vietnam,2008,639.826776,177.72966
ATS,Industry,Vietnam,2009,688.30992,191.1972
ATS,Industry,Vietnam,2010,745.920288,207.20008
ATS,Industry,Vietnam,2011,794.86398,220.79555
ATS,Industry,Vietnam,2012,820.989612,228.05267
ATS,Industry,Vietnam,2013,867.630564,241.00849
ATS,Industry,Vietnam,2014,931.897944,258.86054
ATS,Industry,Vietnam,2015,1357.276824,377.02134
ATS,Industry,Vietnam,2016,1428.661764,396.85049
ATS,Industry,Vietnam,2017,1456.545852,404.59607
ATS,Industry,Vietnam,2018,1162.841832,323.01162
ATS,Industry,Vietnam,2019,1284.71958,356.86655
ATS,Industry,Vietnam,2020,1468.143288,407.81758
ATS,Industry,Vietnam,2021,1477.563588,410.43433
ATS,Industry,Vietnam,2022,1563.309252,434.25257
ATS,Industry,Vietnam,2023,1234.603584,342.94544
ATS,Industry,Vietnam,2024,1310.635872,364.06552
ATS,Industry,Vietnam,2025,1648.76699,457.990831
ATS,Industry,Vietnam,2026,1751.773987,486.603885
ATS,Industry,Vietnam,2027,1859.918787,516.644108
ATS,Industry,Vietnam,2028,1974.424279,548.451189
ATS,Industry,Vietnam,2029,2095.96939,582.213719
ATS,Industry,Vietnam,2030,2192.900879,609.139133
ATS,Industry,Vietnam,2031,2297.623493,638.228748
ATS,Industry,Vietnam,2032,2405.34536,668.151489
ATS,Industry,Vietnam,2033,2516.074503,698.909584
ATS,Industry,Vietnam,2034,2636.136533,732.260148
ATS,Industry,Vietnam,2035,2756.32898,765.646939
ATS,Industry,Vietnam,2036,2884.562788,801.267441
ATS,Industry,Vietnam,2037,3016.266368,837.851769
ATS,Industry,Vietnam,2038,3154.60874,876.280206
ATS,Industry,Vietnam,2039,3283.646837,912.124121
ATS,Industry,Vietnam,2040,3441.65444,956.015122
ATS,Industry,Vietnam,2041,3599.98739,999.996497
ATS,Industry,Vietnam,2042,3758.609057,1044.058071
ATS,Industry,Vietnam,2043,3917.560788,1088.21133
ATS,Industry,Vietnam,2044,4076.758115,1132.43281
ATS,Industry,Vietnam,2045,4236.255257,1176.737571
ATS,Industry,Vietnam,2046,4395.058233,1220.849509
ATS,Industry,Vietnam,2047,4553.853482,1264.959301
ATS,Industry,Vietnam,2048,4743.978534,1317.771815
ATS,Industry,Vietnam,2049,4901.916204,1361.64339
ATS,Industry,Vietnam,2050,5091.483203,1414.30089
ATS,Industry,Vietnam,2051,5287.636582,1468.787939
ATS,Industry,Vietnam,2052,5490.980205,1525.272279
ATS,Industry,Vietnam,2053,5703.009901,1584.169417
ATS,Industry,Vietnam,2054,5922.780791,1645.216886
ATS,Industry,Vietnam,2055,6150.45449,1708.459581
ATS,Industry,Vietnam,2056,6384.900491,1773.58347
ATS,Industry,Vietnam,2057,6627.227481,1840.896522
ATS,Industry,Vietnam,2058,6877.533411,1910.425948
ATS,Industry,Vietnam,2059,7135.997863,1982.221629
ATS,Industry,Vietnam,2060,7402.71732,2056.310367
ATS,International Transport,Brunei,2005,3.181968,0.88388
ATS,International Transport,Brunei,2006,3.34944,0.9304
ATS,International Transport,Brunei,2007,3.475044,0.96529
ATS,International Transport,Brunei,2008,3.935592,1.09322
ATS,International Transport,Brunei,2009,3.76812,1.0467
ATS,International Transport,Brunei,2010,4.647348,1.29093
ATS,International Transport,Brunei,2011,4.772952,1.32582
ATS,International Transport,Brunei,2012,3.55878,0.98855
ATS,International Transport,Brunei,2013,3.684384,1.02344
ATS,International Transport,Brunei,2014,3.181968,0.88388
ATS,International Transport,Brunei,2015,3.223836,0.89551
ATS,International Transport,Brunei,2016,3.265704,0.90714
ATS,International Transport,Brunei,2017,3.181968,0.88388
ATS,International Transport,Brunei,2018,3.600648,1.00018
ATS,International Transport,Brunei,2019,4.81482,1.33745
ATS,International Transport,Brunei,2020,1.67472,0.4652
ATS,International Transport,Brunei,2021,0.785862,0.218295
ATS,International Transport,Brunei,2022,1.76976,0.4916
ATS,International Transport,Brunei,2023,2.715977,0.754438
ATS,International Transport,Brunei,2024,2.81353,0.781536
ATS,International Transport,Brunei,2025,2.892314,0.803421
ATS,International Transport,Brunei,2026,2.976712,0.826864
ATS,International Transport,Brunei,2027,3.067645,0.852124
ATS,International Transport,Brunei,2028,3.161519,0.8782
ATS,International Transport,Brunei,2029,3.258894,0.905248
ATS,International Transport,Brunei,2030,3.285939,0.912761
ATS,International Transport,Brunei,2031,3.299461,0.916517
ATS,International Transport,Brunei,2032,3.326506,0.924029
ATS,International Transport,Brunei,2033,3.340028,0.927786
ATS,International Transport,Brunei,2034,3.353551,0.931542
ATS,International Transport,Brunei,2035,3.380596,0.939054
ATS,International Transport,Brunei,2036,3.380596,0.939054
ATS,International Transport,Brunei,2037,3.394118,0.942811
ATS,International Transport,Brunei,2038,3.40764,0.946567
ATS,International Transport,Brunei,2039,3.421163,0.950323
ATS,International Transport,Brunei,2040,3.434685,0.954079
ATS,International Transport,Brunei,2041,3.448208,0.957836
ATS,International Transport,Brunei,2042,3.448208,0.957836
ATS,International Transport,Brunei,2043,3.46173,0.961592
ATS,International Transport,Brunei,2044,3.475252,0.965348
ATS,International Transport,Brunei,2045,3.488775,0.969104
ATS,International Transport,Brunei,2046,3.488775,0.969104
ATS,International Transport,Brunei,2047,3.502297,0.97286
ATS,International Transport,Brunei,2048,3.502297,0.97286
ATS,International Transport,Brunei,2049,3.51582,0.976617
ATS,International Transport,Brunei,2050,3.529342,0.980373
ATS,International Transport,Brunei,2051,3.542917,0.984144
ATS,International Transport,Brunei,2052,3.556543,0.987929
ATS,International Transport,Brunei,2053,3.570222,0.991728
ATS,International Transport,Brunei,2054,3.583954,0.995543
ATS,International Transport,Brunei,2055,3.597738,0.999372
ATS,International Transport,Brunei,2056,3.611576,1.003216
ATS,International Transport,Brunei,2057,3.625467,1.007074
ATS,International Transport,Brunei,2058,3.639411,1.010947
ATS,International Transport,Brunei,2059,3.653408,1.014836
ATS,International Transport,Brunei,2060,3.66746,1.018739
ATS,International Transport,Cambodia,2005,0.879228,0.24423
ATS,International Transport,Cambodia,2006,0.962964,0.26749
ATS,International Transport,Cambodia,2007,1.967796,0.54661
ATS,International Transport,Cambodia,2008,1.758456,0.48846
ATS,International Transport,Cambodia,2009,1.423512,0.39542
ATS,International Transport,Cambodia,2010,1.842192,0.51172
ATS,International Transport,Cambodia,2011,2.177136,0.60476
ATS,International Transport,Cambodia,2012,2.805156,0.77921
ATS,International Transport,Cambodia,2013,3.181968,0.88388
ATS,International Transport,Cambodia,2014,3.684384,1.02344
ATS,International Transport,Cambodia,2015,3.893724,1.08159
ATS,International Transport,Cambodia,2016,3.684384,1.02344
ATS,International Transport,Cambodia,2017,1.632852,0.45357
ATS,International Transport,Cambodia,2018,6.405804,1.77939
ATS,International Transport,Cambodia,2019,6.69888,1.8608
ATS,International Transport,Cambodia,2020,1.758456,0.48846
ATS,International Transport,Cambodia,2021,2.174624,0.604062
ATS,International Transport,Cambodia,2022,2.289761,0.636045
ATS,International Transport,Cambodia,2023,2.289761,0.636045
ATS,International Transport,Cambodia,2024,2.289761,0.636045
ATS,International Transport,Cambodia,2025,2.427144,0.674207
ATS,International Transport,Cambodia,2026,2.575004,0.715279
ATS,International Transport,Cambodia,2027,2.728297,0.75786
ATS,International Transport,Cambodia,2028,2.885543,0.80154
ATS,International Transport,Cambodia,2029,3.044268,0.84563
ATS,International Transport,Cambodia,2030,3.071597,0.853221
ATS,International Transport,Cambodia,2031,3.155875,0.876632
ATS,International Transport,Cambodia,2032,3.242481,0.900689
ATS,International Transport,Cambodia,2033,3.331452,0.925403
ATS,International Transport,Cambodia,2034,3.422862,0.950795
ATS,International Transport,Cambodia,2035,3.516785,0.976885
ATS,International Transport,Cambodia,2036,3.614496,1.004027
ATS,International Transport,Cambodia,2037,3.714905,1.031918
ATS,International Transport,Cambodia,2038,3.818085,1.060579
ATS,International Transport,Cambodia,2039,3.924167,1.090046
ATS,International Transport,Cambodia,2040,4.033168,1.120324
ATS,International Transport,Cambodia,2041,4.142409,1.150669
ATS,International Transport,Cambodia,2042,4.254588,1.18183
ATS,International Transport,Cambodia,2043,4.369816,1.213838
ATS,International Transport,Cambodia,2044,4.488167,1.246713
ATS,International Transport,Cambodia,2045,4.609715,1.280476
ATS,International Transport,Cambodia,2046,4.726643,1.312956
ATS,International Transport,Cambodia,2047,4.846527,1.346257
ATS,International Transport,Cambodia,2048,4.969442,1.380401
ATS,International Transport,Cambodia,2049,5.09548,1.415411
ATS,International Transport,Cambodia,2050,5.224714,1.451309
ATS,International Transport,Cambodia,2051,5.357226,1.488118
ATS,International Transport,Cambodia,2052,5.493099,1.525861
ATS,International Transport,Cambodia,2053,5.632418,1.564561
ATS,International Transport,Cambodia,2054,5.77527,1.604242
ATS,International Transport,Cambodia,2055,5.921746,1.644929
ATS,International Transport,Cambodia,2056,6.071936,1.686649
ATS,International Transport,Cambodia,2057,6.225936,1.729427
ATS,International Transport,Cambodia,2058,6.383842,1.773289
ATS,International Transport,Cambodia,2059,6.545752,1.818264
ATS,International Transport,Cambodia,2060,6.711769,1.86438
ATS,International Transport,Laos,2005,1.723706,0.478807
ATS,International Transport,Laos,2006,1.729148,0.480319
ATS,International Transport,Laos,2007,1.73501,0.481947
ATS,International Transport,Laos,2008,1.740453,0.483459
ATS,International Transport,Laos,2009,1.746314,0.485087
ATS,International Transport,Laos,2010,1.752176,0.486716
ATS,International Transport,Laos,2011,1.757619,0.488227
ATS,International Transport,Laos,2012,1.76348,0.489856
ATS,International Transport,Laos,2013,1.769342,0.491484
ATS,International Transport,Laos,2014,1.774785,0.492996
ATS,International Transport,Laos,2015,1.715332,0.476481
ATS,International Transport,Laos,2016,1.762643,0.489623
ATS,International Transport,Laos,2017,1.566282,0.435078
ATS,International Transport,Malaysia,2005,69.793956,19.38721
