scenario_code,carrier,region,year,value_pj,value_twh
BAS,electricity,Myanmar,2046,151.514552,42.087376
BAS,electricity,Myanmar,2047,155.082473,43.078465
BAS,electricity,Myanmar,2048,158.641101,44.066972
BAS,electricity,Myanmar,2049,162.260259,45.072294
BAS,electricity,Myanmar,2050,165.985857,46.107182
BAS,electricity,Myanmar,2051,169.699334,47.138704
BAS,electricity,Myanmar,2052,173.511325,48.19759
BAS,electricity,Myanmar,2053,177.371822,49.269951
BAS,electricity,Myanmar,2054,181.173657,50.326016
BAS,electricity,Myanmar,2055,185.080072,51.411131
BAS,electricity,Myanmar,2056,188.861159,52.461433
BAS,electricity,Myanmar,2057,192.69745,53.527069
BAS,electricity,Myanmar,2058,196.560164,54.600046
BAS,electricity,Myanmar,2059,200.484417,55.690116
BAS,electricity,Myanmar,2060,204.448727,56.791313
BAS,electricity,Philippines,2005,162.572452,45.159014
BAS,electricity,Philippines,2006,164.421234,45.672565
BAS,electricity,Philippines,2007,172.850975,48.01416
BAS,electricity,Philippines,2008,177.136908,49.204697
BAS,electricity,Philippines,2009,183.121975,50.867215
BAS,electricity,Philippines,2010,198.961575,55.267104
BAS,electricity,Philippines,2011,201.953528,56.098202
BAS,electricity,Philippines,2012,213.156084,59.210023
BAS,electricity,Philippines,2013,221.632702,61.564639
BAS,electricity,Philippines,2014,228.046067,63.34613
BAS,electricity,Philippines,2015,244.108244,67.807846
BAS,electricity,Philippines,2016,266.947338,74.152038
BAS,electricity,Philippines,2017,280.058866,77.794129
BAS,electricity,Philippines,2018,297.437281,82.621467
BAS,electricity,Philippines,2019,313.646271,87.123964
BAS,electricity,Philippines,2020,299.663541,83.239872
BAS,electricity,Philippines,2021,314.711101,87.41975
BAS,electricity,Philippines,2022,328.833826,91.342729
BAS,electricity,Philippines,2023,343.341836,95.372732
BAS,electricity,Philippines,2024,364.323463,101.200962
BAS,electricity,Philippines,2025,434.627729,120.729925
BAS,electricity,Philippines,2026,450.720333,125.200092
BAS,electricity,Philippines,2027,465.832781,129.397995
BAS,electricity,Philippines,2028,481.438528,133.732924
BAS,electricity,Philippines,2029,497.77556,138.270989
BAS,electricity,Philippines,2030,510.299255,141.749793
BAS,electricity,Philippines,2031,524.369084,145.658079
BAS,electricity,Philippines,2032,541.468229,150.407841
BAS,electricity,Philippines,2033,555.003011,154.167503
BAS,electricity,Philippines,2034,571.5806,158.772389
BAS,electricity,Philippines,2035,584.792145,162.442262
BAS,electricity,Philippines,2036,601.940103,167.205584
BAS,electricity,Philippines,2037,618.942939,171.928594
BAS,electricity,Philippines,2038,638.576733,177.382426
BAS,electricity,Philippines,2039,661.467871,183.741075
BAS,electricity,Philippines,2040,681.164877,189.212466
BAS,electricity,Philippines,2041,704.247758,195.624377
BAS,electricity,Philippines,2042,727.444247,202.067846
BAS,electricity,Philippines,2043,750.859345,208.57204
BAS,electricity,Philippines,2044,774.415026,215.115285
BAS,electricity,Philippines,2045,798.213611,221.726003
BAS,electricity,Philippines,2046,821.876025,228.298896
BAS,electricity,Philippines,2047,848.902512,235.806253
BAS,electricity,Philippines,2048,876.005942,243.334984
BAS,electricity,Philippines,2049,900.338296,250.093971
BAS,electricity,Philippines,2050,928.42174,257.894928
BAS,electricity,Philippines,2051,957.344313,265.928976
BAS,electricity,Philippines,2052,986.449472,274.013742
BAS,electricity,Philippines,2053,1017.376849,282.60468
BAS,electricity,Philippines,2054,1049.745059,291.59585
BAS,electricity,Philippines,2055,1083.609182,301.002551
BAS,electricity,Philippines,2056,1118.537071,310.704742
BAS,electricity,Philippines,2057,1154.97021,320.825058
BAS,electricity,Philippines,2058,1193.007727,331.391035
BAS,electricity,Philippines,2059,1232.713863,342.420517
BAS,electricity,Philippines,2060,1274.417098,354.004749
BAS,electricity,Singapore,2005,127.781932,35.494981
BAS,electricity,Singapore,2006,132.471859,36.797739
BAS,electricity,Singapore,2007,137.921161,38.311434
BAS,electricity,Singapore,2008,140.355412,38.987614
BAS,electricity,Singapore,2009,142.272759,39.520211
BAS,electricity,Singapore,2010,155.15278,43.097994
BAS,electricity,Singapore,2011,158.194837,43.94301
BAS,electricity,Singapore,2012,162.638386,45.177329
BAS,electricity,Singapore,2013,165.746666,46.040741
BAS,electricity,Singapore,2014,171.402429,47.611786
BAS,electricity,Singapore,2015,175.513329,48.753702
BAS,electricity,Singapore,2016,180.339307,50.094252
BAS,electricity,Singapore,2017,182.83663,50.787953
BAS,electricity,Singapore,2018,187.33208,52.036689
BAS,electricity,Singapore,2019,186.064934,51.684704
BAS,electricity,Singapore,2020,213.67792,59.354978
BAS,electricity,Singapore,2021,192.642956,53.511932
BAS,electricity,Singapore,2022,196.573686,54.603802
BAS,electricity,Singapore,2023,195.071392,54.186498
BAS,electricity,Singapore,2024,198.837333,55.232592
BAS,electricity,Singapore,2025,263.508954,73.196932
BAS,electricity,Singapore,2026,274.646743,76.290762
BAS,electricity,Singapore,2027,283.728266,78.813407
BAS,electricity,Singapore,2028,291.883927,81.078869
BAS,electricity,Singapore,2029,299.466482,83.185134
BAS,electricity,Singapore,2030,307.709579,85.474883
BAS,electricity,Singapore,2031,315.181885,87.550524
BAS,electricity,Singapore,2032,321.43846,89.288461
BAS,electricity,Singapore,2033,326.371212,90.65867
BAS,electricity,Singapore,2034,330.668755,91.852432
BAS,electricity,Singapore,2035,334.943588,93.039886
BAS,electricity,Singapore,2036,340.304112,94.52892
BAS,electricity,Singapore,2037,345.547077,95.985299
BAS,electricity,Singapore,2038,351.390713,97.608531
BAS,electricity,Singapore,2039,357.487626,99.302118
BAS,electricity,Singapore,2040,363.140845,100.872457
BAS,electricity,Singapore,2041,369.186075,102.551688
BAS,electricity,Singapore,2042,374.897589,104.138219
BAS,electricity,Singapore,2043,381.047777,105.846605
BAS,electricity,Singapore,2044,387.161228,107.544786
BAS,electricity,Singapore,2045,393.09492,109.193033
BAS,electricity,Singapore,2046,399.0844,110.856778
BAS,electricity,Singapore,2047,404.655798,112.404388
BAS,electricity,Singapore,2048,410.128189,113.924497
BAS,electricity,Singapore,2049,415.340197,115.372277
BAS,electricity,Singapore,2050,420.502774,116.806326
BAS,electricity,Singapore,2051,425.78121,118.272558
BAS,electricity,Singapore,2052,430.596549,119.610153
BAS,electricity,Singapore,2053,436.511498,121.253194
BAS,electricity,Singapore,2054,442.633062,122.953628
BAS,electricity,Singapore,2055,448.869847,124.686069
BAS,electricity,Singapore,2056,454.267905,126.185529
BAS,electricity,Singapore,2057,459.542439,127.650678
BAS,electricity,Singapore,2058,464.612523,129.059034
BAS,electricity,Singapore,2059,469.581863,130.439406
BAS,electricity,Singapore,2060,474.382096,131.772804
BAS,electricity,Thailand,2005,428.361013,118.98917
BAS,electricity,Thailand,2006,451.743645,125.484346
BAS,electricity,Thailand,2007,470.76678,130.76855
BAS,electricity,Thailand,2008,479.016227,133.060063
BAS,electricity,Thailand,2009,482.370123,133.991701
BAS,electricity,Thailand,2010,532.715756,147.976599
BAS,electricity,Thailand,2011,530.502198,147.361722
BAS,electricity,Thailand,2012,577.051791,160.292164
BAS,electricity,Thailand,2013,586.228806,162.841335
BAS,electricity,Thailand,2014,601.700679,167.139078
BAS,electricity,Thailand,2015,647.06753,179.740981
BAS,electricity,Thailand,2016,679.648176,188.79116
BAS,electricity,Thailand,2017,691.50344,192.084289
BAS,electricity,Thailand,2018,703.880889,195.522469
BAS,electricity,Thailand,2019,727.319262,202.033128
BAS,electricity,Thailand,2020,702.493454,195.137071
BAS,electricity,Thailand,2021,718.280073,199.522243
BAS,electricity,Thailand,2022,745.094853,206.970792
BAS,electricity,Thailand,2023,782.658738,217.405205
BAS,electricity,Thailand,2024,809.53042,224.869561
BAS,electricity,Thailand,2025,867.12386,240.867739
BAS,electricity,Thailand,2026,890.048138,247.235594
