Branch Path,Variable,Scenario,Region,Scale,Units,Per...,Expression
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,"Add(2025, 190, 2026, 190)"
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,"Add(2025, 3226, 2026, 34, 2029, 206, 2030, 624, 2032, 1406, 2033, 847)"
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Philippines,,MW,,"Add(2027, 270)"
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Thailand,,MW,,"Add(2026, 12, 2027, 12, 2028, 12, 2029, 12, 2030, 12)"
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,"Add(2025, 1800, 2026, 1800, 2027, 776.667, 2028, 776.667, 2029, 776.667, 2030, 776.667, 2031, 776.667, 2032, 776.667, 2033, 776.667, 2034, 776.667, 2035, 776.667, 2036, 696.8, 2037, 696.8, 2038, 696.8, 2039, 696.8, 2040, 696.8, 2041, 2168.4, 2042, 2168.4, 2043, 2168.4, 2044, 2168.4, 2045, 2168.4)"
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Malaysia,,MW,,"Add(2032, 700, 2033, 700)"
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,AMS Target Scenario,Vietnam,,MW,,0
