Branch Path,Variable,Scenario,Region,Scale,Units,Per...,Expression
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Additions,Baseline Simulation,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Additions,Baseline Simulation,Vietnam,,MW,,0
