domain,scenario,sector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,branch_leaf,branch_path
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Philippines,2040,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Philippines,2050,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Philippines,2060,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Singapore,2010,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Singapore,2020,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Singapore,2030,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Singapore,2040,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Singapore,2050,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Singapore,2060,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Thailand,2010,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Thailand,2020,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Thailand,2030,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Thailand,2040,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Thailand,2050,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Thailand,2060,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Vietnam,2010,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Vietnam,2020,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Vietnam,2030,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Vietnam,2040,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Vietnam,2050,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Sub bituminous,thermal,Vietnam,2060,0.0,PJ,0.0,True,Coal Sub bituminous,Demand\Industry\Historical\Coal Sub bituminous
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Brunei,2010,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Brunei,2020,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Brunei,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Brunei,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Brunei,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Brunei,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Cambodia,2010,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Cambodia,2020,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Cambodia,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Cambodia,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Cambodia,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Cambodia,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Indonesia,2010,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Indonesia,2020,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Indonesia,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Indonesia,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Indonesia,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Indonesia,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Laos,2010,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Laos,2020,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Laos,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Laos,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Laos,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Laos,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Malaysia,2010,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Malaysia,2020,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Malaysia,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Malaysia,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Malaysia,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Malaysia,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Myanmar,2010,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Myanmar,2020,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Myanmar,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Myanmar,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Myanmar,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Myanmar,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Philippines,2010,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Philippines,2020,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Philippines,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Philippines,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Philippines,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Philippines,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Singapore,2010,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Singapore,2020,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Singapore,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Singapore,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Singapore,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Singapore,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Thailand,2010,7.622364569397701,PJ,7.622364569397701,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Thailand,2020,1.7584560000027183,PJ,1.7584560000027183,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Thailand,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Thailand,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Thailand,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Thailand,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Vietnam,2010,347.75560799969423,PJ,347.75560799969423,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Vietnam,2020,814.8350159994158,PJ,814.8350159994158,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Vietnam,2030,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Vietnam,2040,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Vietnam,2050,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Anthracite,thermal,Vietnam,2060,0.0,PJ,0.0,True,Coal Anthracite,Demand\Industry\Historical\Coal Anthracite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Brunei,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Brunei,2020,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Brunei,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Brunei,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Brunei,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Brunei,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Cambodia,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Cambodia,2020,0.22703129400894304,PJ,0.22703129400894304,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Cambodia,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Cambodia,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Cambodia,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Cambodia,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Indonesia,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Indonesia,2020,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Indonesia,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Indonesia,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Indonesia,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Indonesia,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Laos,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Laos,2020,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Laos,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Laos,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Laos,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Laos,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Malaysia,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Malaysia,2020,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Malaysia,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Malaysia,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Malaysia,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Malaysia,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Myanmar,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Myanmar,2020,3.056942699495221,PJ,3.056942699495221,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Myanmar,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Myanmar,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Myanmar,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Myanmar,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Philippines,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Philippines,2020,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Philippines,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Philippines,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Philippines,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Philippines,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Singapore,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Singapore,2020,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Singapore,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Singapore,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Singapore,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Singapore,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Thailand,2010,37.178784000026425,PJ,37.178784000026425,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Thailand,2020,3.726252000004323,PJ,3.726252000004323,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Thailand,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Thailand,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Thailand,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Thailand,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Vietnam,2010,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Vietnam,2020,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Vietnam,2030,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Vietnam,2040,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Vietnam,2050,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Coal Lignite,thermal,Vietnam,2060,0.0,PJ,0.0,True,Coal Lignite,Demand\Industry\Historical\Coal Lignite
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Brunei,2010,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Brunei,2020,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Brunei,2030,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Brunei,2040,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Brunei,2050,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Brunei,2060,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Cambodia,2010,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Cambodia,2020,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Cambodia,2030,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Cambodia,2040,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Cambodia,2050,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Cambodia,2060,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Indonesia,2010,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Indonesia,2020,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Indonesia,2030,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Indonesia,2040,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Indonesia,2050,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Indonesia,2060,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
demand,AMS Target Scenario,Industry,Historical,Metalurgical Coke,thermal,Laos,2010,0.0,PJ,0.0,True,Metalurgical Coke,Demand\Industry\Historical\Metalurgical Coke
