branch_path,variable,units,scale,per
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Seasonal Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Starting Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Stranded Cost,U.S. Dollar,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Variable OM Cost,U.S. Dollar,,Megawatt-Hour
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Hydrogen,Feedstock Fuel Share,2020 USD,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Hydrogen,Fuel Cost,2020 USD,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Hydrogen,Fuel Source,2020 USD,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas,Feedstock Fuel Share,2020 USD,,Million BTU
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas,Fuel Cost,2020 USD,,Million BTU
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas,Fuel Source,2020 USD,,Million BTU
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Feedstock Fuels\Natural Gas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Transmission Nodes\Malaysia,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Transmission Nodes\Malaysia Peninsular,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Transmission Nodes\Malaysia Sabah,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE\Transmission Nodes\Malaysia Sarawak,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Annual Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capacity Additions,MW,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capacity Credit,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capacity Retirement,MW,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capital Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Dispatch Rule,None,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Dispatchable,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Endogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Existing Capacity,MW,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Exogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,First Simulation Year,Years,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Fixed OM Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Full Load Hours,Hours,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Historical Capacity Factor,percentage,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Historical Production,Gigawatt-Hour,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Hourly Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Interest Rate,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Lifetime,Years,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Maximum Availability,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Maximum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Maximum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Maximum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Maximum_Share_of_Production,%,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Merit Order,Merit Order,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Minimum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Minimum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Minimum Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Minimum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Minimum Share of Production,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Minimum Utilization,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Node,ID,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Optimized New Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Process Efficiency,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Process Share,Share,%,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Real Investment Cost,USD,Million,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Renewable Qualified,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Salvage Value,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Seasonal Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Starting Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Stranded Cost,U.S. Dollar,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Variable OM Cost,U.S. Dollar,,Megawatt-Hour
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Hydrogen,Feedstock Fuel Share,2020 USD,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Hydrogen,Fuel Cost,2020 USD,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Hydrogen,Fuel Source,2020 USD,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas,Feedstock Fuel Share,2020 USD,,Million BTU
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas,Fuel Cost,2020 USD,,Million BTU
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas,Fuel Source,2020 USD,,Million BTU
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Feedstock Fuels\Natural Gas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Transmission Nodes\Malaysia,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Transmission Nodes\Malaysia Peninsular,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Transmission Nodes\Malaysia Sabah,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB\Transmission Nodes\Malaysia Sarawak,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Annual Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capacity Additions,MW,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capacity Credit,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capacity Retirement,MW,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capital Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Dispatch Rule,None,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Dispatchable,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Endogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Existing Capacity,MW,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Exogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,First Simulation Year,Years,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Fixed OM Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Full Load Hours,Hours,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Historical Capacity Factor,percentage,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Historical Production,Gigawatt-Hour,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Hourly Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Interest Rate,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Lifetime,Years,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Maximum Availability,Percent,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Maximum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Maximum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Maximum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Maximum_Share_of_Production,%,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Merit Order,Merit Order,,
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Minimum Capacity,Megawatt,,
