node,feedstock_fuel,pollutant,region,branch,variable,unit,CA,BAS,ATS,RAS
Coal IGCC with CCS,Coal Sub bituminous,Carbon Dioxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results
Coal IGCC with CCS,Coal Sub bituminous,Carbon Dioxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results
Coal IGCC with CCS,Coal Sub bituminous,Carbon Dioxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results
Coal IGCC with CCS,Coal Sub bituminous,Carbon Dioxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results
Coal IGCC with CCS,Coal Sub bituminous,Carbon Dioxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results,96.1 ?a. Net emission results after sequestration are viewed through LEAP's results
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Laos,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Carbon Monoxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,8.7 ?b,8.7 ?b,8.7 ?b,8.7 ?b
Coal IGCC with CCS,Coal Sub bituminous,Methane,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Laos,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Methane,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,1 ?a,1 ?a,1 ?a,1 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Laos,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrogen Oxides,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,300,300,300,300
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Laos,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Nitrous Oxide,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,1.5 ?a,1.5 ?a,1.5 ?a,1.5 ?a
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Brunei,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Cambodia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Laos,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Myanmar,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Philippines,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Singapore,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Thailand,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Timor Leste,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Non Methane Volatile Organic Compounds,Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,1.4 ?b,1.4 ?b,1.4 ?b,1.4 ?b
Coal IGCC with CCS,Coal Sub bituminous,Sulfur Dioxide,Base Template,Transformation\Centralized Electricity Generation\Processes\Coal IGCC with CCS\Feedstock Fuels\Coal Sub bituminous\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S),SulfurContent*(1-SulfurRetention)*(SO2/S)
