ams,branch,branch_type,variable,year,value
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2060,6724938.380878743
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Curtailed Energy Production,2025,10079832.640000002
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Curtailed Energy Production,2030,10079832.640000002
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Curtailed Energy Production,2035,10079832.640000002
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Curtailed Energy Production,2040,10441874.994138941
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Curtailed Energy Production,2045,9750280.000000002
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Curtailed Energy Production,2050,11193346.280787174
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Curtailed Energy Production,2055,2135013.150626996
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Curtailed Energy Production,2060,1271983.36
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Pollutant Loadings,2025,103423872.18634918
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Pollutant Loadings,2030,129305078.37268823
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Pollutant Loadings,2035,130522897.8418375
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Pollutant Loadings,2040,19255328.7322774
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Pollutant Loadings,2045,19772207.58230581
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Pollutant Loadings,2050,15080809.253667267
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Pollutant Loadings,2055,14624098.900909094
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Pollutant Loadings,2060,16446431.344147004
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Existing Capacity,2025,11500.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Existing Capacity,2030,11500.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Existing Capacity,2035,11500.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Existing Capacity,2040,11500.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Existing Capacity,2045,11500.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Existing Capacity,2050,11500.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Existing Capacity,2055,11500.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Existing Capacity,2060,11500.0
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Costs of Production,2025,893730.816
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Energy Generation,2025,9750280.000000002
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Energy Generation,2030,11211685.746184109
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Energy Generation,2035,2088820.2522123656
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Energy Generation,2040,1271983.3599999999
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Energy Generation,2045,1585108.48
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Energy Generation,2050,1624308.48
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Energy Generation,2055,1624308.48
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Energy Generation,2060,1624308.48
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Power Generation,2025,7197469.253184597
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Power Generation,2030,8572101.890575152
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Power Generation,2035,6847165.504000001
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Power Generation,2040,7143165.504000001
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Power Generation,2045,7125716.16
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Power Generation,2050,7125716.16
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Power Generation,2055,2652993.5639577764
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Power Generation,2060,2695468.7513960097
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Curtailed Energy Production,2025,2091988.48
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Curtailed Energy Production,2030,2131188.48
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Curtailed Energy Production,2035,2131188.48
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Curtailed Energy Production,2040,2131188.48
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Curtailed Energy Production,2045,1935752.7867722278
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Curtailed Energy Production,2050,1592662.2602583966
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Curtailed Energy Production,2055,2169002.3399603157
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Curtailed Energy Production,2060,6766329.095914987
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Pollutant Loadings,2025,15664762.674567765
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Pollutant Loadings,2030,12754086.66789379
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Pollutant Loadings,2035,18464960.84088925
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Pollutant Loadings,2040,27723997.323779263
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Pollutant Loadings,2045,39534705.83519879
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Pollutant Loadings,2050,25368027.945531864
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Pollutant Loadings,2055,26910303.87994967
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Transformation Process,Pollutant Loadings,2060,34240137.44660076
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Existing Capacity,2025,21663.5
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Existing Capacity,2030,21663.5
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Existing Capacity,2035,21663.5
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Existing Capacity,2040,21663.5
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Existing Capacity,2045,21663.5
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Existing Capacity,2050,21663.5
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Existing Capacity,2055,21663.5
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Existing Capacity,2060,21663.5
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Costs of Production,2025,56334008.201791435
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Costs of Production,2030,73069543.03041457
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Costs of Production,2035,72734190.70537367
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Costs of Production,2040,385238.262881406
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Costs of Production,2045,537895.5885460824
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Costs of Production,2050,659556.306790591
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Costs of Production,2055,621979.1705576036
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Energy Generation,2025,1935825.1971662266
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Energy Generation,2030,1606277.353050876
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Energy Generation,2035,2190826.3217255934
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Energy Generation,2040,6712060.267170627
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Energy Generation,2045,7229815.106338337
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Energy Generation,2050,8623949.888981707
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Energy Generation,2055,6847165.504000001
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Transformation Process,Energy Generation,2060,7143165.504000001
