branch_path,variable,units,scale,per
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Hard Coal Briquettes\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Hydrogen,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Hydrogen,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Hydrogen,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Hydrogen,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LNG,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LNG,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LNG,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LNG,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LNG\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LNG\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LNG\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\LPG\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Metalurgical Coke\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Municipal Solid Waste\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Natural Gas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Petroleum Coke\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Refinery Gas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood,Demand Cost,2020 USD,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood,Final Energy Intensity,Gigajoule,,2017 USD
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood,Fuel Share,Share,%,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood,RefHH,Ref/hh,,
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Industry\Projection\End Use\Mining\Direct Process Heating\Others\Wood\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
