ams,branch,branch_type,variable,year,value
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Energy Generation,2030,9704384.451364283
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Energy Generation,2035,10586503.577014776
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Energy Generation,2040,11539149.565220786
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Energy Generation,2045,12286352.260008428
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Energy Generation,2050,13364946.056032544
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Power Generation,2025,4938572.270523794
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Power Generation,2030,5320271.906883626
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Power Generation,2035,5782007.2481318815
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Power Generation,2040,6302931.284270735
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Power Generation,2045,6691170.729970029
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Power Generation,2050,7264246.9185356805
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Curtailed Energy Production,2025,9063141.337929673
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Curtailed Energy Production,2030,9582686.169244913
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Curtailed Energy Production,2035,10452955.097820796
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Curtailed Energy Production,2040,11392149.318489231
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Curtailed Energy Production,2045,12130007.636180475
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Transformation Process,Curtailed Energy Production,2050,13194710.689090475
Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Transformation Process,Costs of Production,2040,22043.027564533535
Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Transformation Process,Costs of Production,2045,32498.866461326797
Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Transformation Process,Costs of Production,2050,35804.265232414524
Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Transformation Process,Costs of Production,2055,42420.60321736365
Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Transformation Process,Costs of Production,2060,46516.28829948184
Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Transformation Process,Energy Generation,2025,8712229.202320775
Singapore,Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Transformation Process,Energy Generation,2030,9207271.496134406
