ams,branch,branch_type,variable,year,value,unit,unit_source
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2050,7068765.133524082,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2055,6937705.502425965,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Power Generation,2060,7443954.766463743,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2025,2656496.410399148,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2030,3023050.514062678,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2035,2103877.3373717098,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2040,2462995.88817838,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2045,4313730.499187025,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2050,5913494.893992805,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2055,4052218.5549167306,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle with CCS,Transformation Process,Curtailed Energy Production,2060,4320302.247132815,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2025,4657367.159898324,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2030,5073435.426747508,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2035,2087581.3435837384,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2040,2430303.7079494,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2045,4256472.890428704,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2050,5835003.069550277,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2055,4084907.454493677,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Energy Generation,2060,4641359.085882107,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2025,3603426.1522211544,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2030,3040685.6521349447,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2035,4306466.930299239,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2040,4897178.960000979,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2045,7765921.9580658665,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2050,7546374.633405102,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2055,7396741.11696697,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Power Generation,2060,8533268.415442258,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2025,4557184.752301859,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2030,4969267.685293911,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2035,2043079.8805875364,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2040,2341027.1736272625,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2045,4100112.536432356,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2050,5620655.846154059,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2055,3975625.679582211,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear LWR,Transformation Process,Curtailed Energy Production,2060,4517284.123911871,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2025,4449246.265843277,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2030,4856048.281051228,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2035,1976452.8813861473,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2040,2207363.532468061,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2045,3866011.891657314,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2050,5299738.030862044,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2055,3788591.9985550093,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Energy Generation,2060,4310857.398937317,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2025,4595701.524668679,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2030,3917207.8243864393,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2035,4021133.0269679064,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2040,4447943.7746474,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2045,7053527.042795616,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2050,7028545.5800103275,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2055,6849298.111078594,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Power Generation,2060,7933458.203530545,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2025,4328399.151487905,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2030,4726484.083306698,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2035,1957599.2820132454,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2040,2169540.4161436753,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2045,3799767.8791334145,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2050,5208927.1584880045,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2055,3794757.492089595,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SMR,Transformation Process,Curtailed Energy Production,2060,4313559.029479688,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2025,4222548.856290653,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2030,4609949.0933635,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2035,2002968.0580361737,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2040,2260556.9090196514,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2045,3959175.624445777,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2050,5427451.910589513,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2055,4021367.487249438,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Energy Generation,2060,4551836.021368072,Gigajoule,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2025,4334969.596177064,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2030,3875783.722286856,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2035,4089213.5051951655,Megawatt,inferred
Philippines,Transformation\Centralized Electricity Generation\Processes\Nuclear SFR,Transformation Process,Power Generation,2040,4555130.988989287,Megawatt,inferred
